Email,First usage,Last usage,Account id,Account name
bayphotolab,2013-06-17,2013-09-25,48201,48201
21393887,2013-09-04,2013-09-24,161281,161281
21394272,2013-09-06,2013-09-25,161281,161281
21394278,2013-09-04,2013-09-25,161281,161281
21394281,2013-09-10,2013-09-25,161281,161281
app_job for site_id 161281,2013-09-17,2013-09-20,161281,161281
staffready,2013-09-11,2013-09-25,161281,161281
21069421,2012-12-26,2013-09-25,116744,116744
21069426,2012-12-26,2013-09-24,116744,116744
21076514,2013-01-04,2013-09-25,116744,116744
21078960,2013-01-07,2013-09-25,116744,116744
21238163,2013-06-11,2013-09-25,116744,116744
21317448,2013-07-30,2013-09-25,116744,116744
app_job for site_id 116744,2013-09-06,2013-09-25,116744,116744
woobox,2013-06-07,2013-09-25,116744,116744
10092974,2012-09-24,2013-08-15,4241,4241
10600261,2012-09-03,2013-09-25,4241,4241
10906235,2012-09-03,2013-09-24,4241,4241
13430580,2012-09-04,2013-09-25,4241,4241
15398671,2012-09-03,2013-09-25,4241,4241
15977095,2012-09-04,2013-09-25,4241,4241
16396036,2012-10-03,2013-07-09,4241,4241
17962185,2012-09-03,2012-11-30,4241,4241
17966365,2012-10-24,2013-09-25,4241,4241
20447042,2013-02-11,2013-09-09,4241,4241
20548839,2012-11-18,2012-12-17,4241,4241
20810982,2012-09-06,2013-09-25,4241,4241
20810983,2012-09-04,2013-09-23,4241,4241
20810984,2012-09-04,2013-09-25,4241,4241
20810985,2012-09-12,2013-08-27,4241,4241
20811338,2012-09-04,2013-09-13,4241,4241
21023050,2012-11-01,2013-09-25,4241,4241
21038888,2012-11-20,2013-09-25,4241,4241
21038889,2012-11-20,2013-09-25,4241,4241
21038890,2012-11-20,2013-09-25,4241,4241
21042124,2012-11-27,2013-03-24,4241,4241
21059336,2012-12-12,2013-09-25,4241,4241
21061328,2012-12-17,2013-09-25,4241,4241
21081112,2013-01-08,2013-09-24,4241,4241
21086896,2013-01-14,2013-09-25,4241,4241
21104397,2013-01-31,2013-01-31,4241,4241
21124179,2013-02-22,2013-09-24,4241,4241
21136542,2013-03-06,2013-06-28,4241,4241
21136547,2013-03-07,2013-09-25,4241,4241
21136708,2013-03-06,2013-09-20,4241,4241
21138141,2013-03-07,2013-09-04,4241,4241
21163749,2013-04-02,2013-09-04,4241,4241
21169347,2013-04-09,2013-07-03,4241,4241
21170937,2013-04-10,2013-09-25,4241,4241
21225501,2013-05-30,2013-09-25,4241,4241
21225522,2013-06-04,2013-09-25,4241,4241
21229766,2013-06-03,2013-09-25,4241,4241
21274457,2013-07-08,2013-07-17,4241,4241
21274459,2013-07-08,2013-07-23,4241,4241
21303361,2013-07-23,2013-08-27,4241,4241
21303373,2013-07-23,2013-08-14,4241,4241
21309238,2013-07-25,2013-07-25,4241,4241
21316009,2013-07-30,2013-09-25,4241,4241
21368577,2013-08-22,2013-09-25,4241,4241
21368578,2013-08-22,2013-09-11,4241,4241
2825691,2012-09-04,2013-07-16,4241,4241
3608336,2012-09-03,2013-09-25,4241,4241
3947455,2012-10-16,2012-10-19,4241,4241
3954481,2012-09-04,2013-09-25,4241,4241
3970123,2012-09-05,2013-09-16,4241,4241
3970137,2012-09-04,2013-09-25,4241,4241
3991267,2012-09-03,2013-09-25,4241,4241
3993165,2012-09-03,2013-07-12,4241,4241
3996974,2012-09-04,2013-09-25,4241,4241
4099665,2012-09-04,2013-09-25,4241,4241
4604819,2012-09-04,2013-09-25,4241,4241
4606992,2012-09-03,2013-09-25,4241,4241
4606999,2012-09-16,2013-09-25,4241,4241
4607023,2012-09-06,2013-07-18,4241,4241
4755214,2012-09-04,2013-04-26,4241,4241
4781570,2012-09-03,2013-09-25,4241,4241
4960891,2012-12-18,2013-07-17,4241,4241
5133186,2012-09-03,2013-09-25,4241,4241
5133218,2012-09-03,2013-09-25,4241,4241
5133231,2012-09-03,2013-09-19,4241,4241
5133244,2012-09-04,2013-09-25,4241,4241
5192255,2012-09-04,2013-08-14,4241,4241
5193349,2012-09-03,2013-09-20,4241,4241
6008135,2012-09-03,2013-09-25,4241,4241
6834333,2012-09-05,2013-09-16,4241,4241
6834491,2012-09-04,2013-09-25,4241,4241
9589582,2012-09-03,2013-09-25,4241,4241
99designs,2013-06-08,2013-09-25,4241,4241
app_job for site_id 4241,2013-07-15,2013-07-15,4241,4241
17841717,2012-09-03,2013-09-15,4317,4317
17841809,2012-09-12,2013-09-25,4317,4317
21023520,2012-11-06,2013-09-25,4317,4317
21023527,2012-11-06,2013-09-23,4317,4317
21023530,2012-11-03,2013-09-24,4317,4317
21112560,2013-02-19,2013-09-25,4317,4317
21179049,2013-05-14,2013-09-19,4317,4317
21287478,2013-07-15,2013-07-16,4317,4317
2857662,2012-09-03,2013-09-25,4317,4317
3857074,2012-09-04,2013-09-25,4317,4317
3857081,2012-09-05,2013-09-25,4317,4317
3857083,2012-09-03,2013-09-24,4317,4317
3857090,2012-09-03,2013-09-22,4317,4317
3857092,2012-09-03,2013-09-19,4317,4317
3857097,2012-09-03,2013-09-25,4317,4317
3857106,2012-09-03,2013-09-25,4317,4317
3857115,2012-09-03,2013-09-25,4317,4317
3857121,2012-09-03,2013-09-25,4317,4317
3857130,2012-09-03,2013-09-25,4317,4317
3857138,2012-09-03,2013-09-22,4317,4317
3857177,2012-09-03,2013-09-25,4317,4317
3857196,2012-09-03,2013-09-25,4317,4317
3857204,2012-09-24,2013-09-25,4317,4317
3857216,2012-09-03,2013-09-25,4317,4317
3857231,2012-09-03,2013-09-25,4317,4317
5330742,2012-09-21,2013-09-16,4317,4317
5330816,2012-09-03,2013-09-23,4317,4317
6068924,2012-09-03,2013-09-25,4317,4317
6645632,2012-09-04,2013-09-11,4317,4317
6645640,2012-09-03,2013-08-16,4317,4317
7569733,2012-09-03,2013-09-25,4317,4317
7569761,2012-09-03,2013-09-25,4317,4317
cstfrc,2013-06-07,2013-09-25,4317,4317
20806497,2012-10-01,2013-08-20,92224,92224
20897329,2012-10-03,2013-08-01,92224,92224
21000630,2012-10-18,2013-09-25,92224,92224
21000643,2012-10-22,2013-09-25,92224,92224
21000649,2012-10-18,2013-09-23,92224,92224
21000651,2012-10-18,2013-05-06,92224,92224
21000653,2012-10-18,2013-09-25,92224,92224
21000665,2012-10-22,2013-09-25,92224,92224
21000667,2012-10-18,2013-09-25,92224,92224
21000669,2012-10-18,2013-09-25,92224,92224
21000672,2012-10-18,2013-09-25,92224,92224
21000673,2012-10-18,2013-09-25,92224,92224
21000674,2012-10-23,2013-05-15,92224,92224
21000675,2012-10-18,2013-09-10,92224,92224
21004660,2012-10-22,2013-09-25,92224,92224
21102311,2013-03-19,2013-03-21,92224,92224
21204802,2013-05-09,2013-09-25,92224,92224
21204804,2013-05-09,2013-09-25,92224,92224
21206015,2013-05-10,2013-05-16,92224,92224
21213278,2013-05-17,2013-09-25,92224,92224
21220844,2013-05-24,2013-09-25,92224,92224
21233359,2013-06-06,2013-09-25,92224,92224
21235173,2013-06-08,2013-09-16,92224,92224
21235176,2013-06-07,2013-09-05,92224,92224
21235177,2013-06-07,2013-09-05,92224,92224
21244301,2013-06-18,2013-09-10,92224,92224
21334050,2013-08-07,2013-09-06,92224,92224
21437843,2013-09-23,2013-09-25,92224,92224
21437846,2013-09-23,2013-09-25,92224,92224
merchantos,2013-06-16,2013-09-24,92224,92224
21437392,2013-09-23,2013-09-25,23451,23451
6123343,2012-09-21,2013-09-25,23451,23451
johnnycupcakes,2013-06-07,2013-09-25,23451,23451
10884663,2012-12-18,2013-09-25,16471,16471
10884722,2012-11-12,2013-02-22,16471,16471
12569466,2013-01-28,2013-09-25,16471,16471
20879710,2012-09-26,2013-09-25,16471,16471
21025791,2012-11-12,2013-09-25,16471,16471
21130201,2013-03-13,2013-08-28,16471,16471
21204832,2013-05-09,2013-05-09,16471,16471
4975055,2012-11-05,2012-11-06,16471,16471
4975381,2012-11-20,2013-09-25,16471,16471
4975426,2012-12-18,2012-12-18,16471,16471
6116623,2012-12-06,2013-09-24,16471,16471
6138257,2012-09-20,2013-09-25,16471,16471
6310650,2012-12-18,2013-09-25,16471,16471
6310667,2012-09-04,2013-09-25,16471,16471
6310744,2012-10-29,2013-09-25,16471,16471
6321039,2012-09-03,2013-09-25,16471,16471
8328787,2012-09-13,2013-09-18,16471,16471
ids,2013-06-07,2013-09-21,16471,16471
21067105,2012-12-21,2013-09-24,116151,116151
21067121,2013-01-05,2013-09-25,116151,116151
21073216,2012-12-31,2013-04-17,116151,116151
21076318,2013-01-07,2013-07-31,116151,116151
21077442,2013-01-09,2013-09-25,116151,116151
21077446,2013-02-26,2013-09-25,116151,116151
21077447,2013-02-26,2013-07-02,116151,116151
21077450,2013-02-25,2013-09-25,116151,116151
21077452,2013-02-26,2013-09-11,116151,116151
21077455,2013-02-25,2013-09-25,116151,116151
21077456,2013-01-08,2013-09-25,116151,116151
21077457,2013-02-26,2013-09-20,116151,116151
21077458,2013-01-16,2013-01-16,116151,116151
21117103,2013-02-18,2013-09-24,116151,116151
21125472,2013-02-25,2013-09-25,116151,116151
debtdomain,2013-06-07,2013-09-25,116151,116151
abadi,2013-09-24,2013-09-24,163378,163378
19121655,2012-09-03,2013-09-25,84592,84592
19303297,2012-09-03,2012-12-09,84592,84592
19595973,2012-09-04,2013-09-25,84592,84592
20020122,2012-09-03,2013-09-25,84592,84592
20020163,2012-09-12,2013-02-12,84592,84592
20793707,2012-09-09,2012-11-15,84592,84592
20793709,2012-10-01,2013-09-25,84592,84592
20819943,2012-09-12,2012-12-11,84592,84592
20846998,2012-09-17,2013-09-25,84592,84592
21039066,2012-11-21,2013-09-25,84592,84592
21039067,2012-11-21,2013-09-25,84592,84592
21039070,2012-11-21,2013-09-25,84592,84592
21044613,2012-11-27,2013-09-23,84592,84592
21073984,2013-01-01,2013-01-20,84592,84592
21078063,2013-01-06,2013-09-25,84592,84592
21107418,2013-02-05,2013-09-25,84592,84592
21107419,2013-02-05,2013-09-25,84592,84592
21107422,2013-02-05,2013-09-25,84592,84592
21107423,2013-02-05,2013-09-25,84592,84592
21108497,2013-02-08,2013-08-11,84592,84592
21108498,2013-02-05,2013-09-04,84592,84592
21108517,2013-02-11,2013-09-25,84592,84592
21108518,2013-02-05,2013-09-23,84592,84592
21108519,2013-02-08,2013-09-25,84592,84592
21108520,2013-02-26,2013-09-25,84592,84592
21110557,2013-02-07,2013-02-21,84592,84592
21127698,2013-02-26,2013-06-21,84592,84592
21132596,2013-03-03,2013-09-21,84592,84592
21154668,2013-03-25,2013-09-16,84592,84592
21252164,2013-06-26,2013-09-25,84592,84592
21280374,2013-07-14,2013-09-24,84592,84592
21280375,2013-07-10,2013-09-25,84592,84592
21280376,2013-07-24,2013-09-25,84592,84592
21280377,2013-07-18,2013-09-23,84592,84592
21280378,2013-07-22,2013-09-25,84592,84592
21280379,2013-07-15,2013-09-12,84592,84592
21280381,2013-07-14,2013-09-17,84592,84592
21280382,2013-07-30,2013-09-25,84592,84592
21280383,2013-07-10,2013-09-25,84592,84592
21280384,2013-07-14,2013-09-17,84592,84592
21280388,2013-07-10,2013-09-25,84592,84592
21289433,2013-07-16,2013-08-26,84592,84592
21328343,2013-08-05,2013-09-25,84592,84592
21389995,2013-09-08,2013-09-25,84592,84592
21411027,2013-09-11,2013-09-24,84592,84592
ouffer,2013-06-07,2013-09-21,84592,84592
21003965,2012-10-22,2013-09-25,102962,102962
21025527,2012-11-05,2013-02-22,102962,102962
21025529,2012-11-05,2013-09-25,102962,102962
21025587,2012-12-18,2013-02-11,102962,102962
21025589,2012-11-06,2013-09-15,102962,102962
21025591,2012-11-07,2013-04-24,102962,102962
21027222,2012-11-07,2013-09-20,102962,102962
21029273,2012-11-20,2013-09-12,102962,102962
21029274,2012-11-10,2012-12-29,102962,102962
21029286,2012-11-20,2013-02-01,102962,102962
21029859,2012-11-26,2013-02-09,102962,102962
21117055,2013-02-15,2013-03-22,102962,102962
21124841,2013-02-26,2013-08-31,102962,102962
21126633,2013-02-27,2013-09-13,102962,102962
21146415,2013-03-28,2013-08-14,102962,102962
21146417,2013-03-16,2013-06-29,102962,102962
21148826,2013-03-19,2013-06-06,102962,102962
21207271,2013-05-13,2013-09-25,102962,102962
21228257,2013-06-01,2013-09-21,102962,102962
21233260,2013-06-07,2013-08-28,102962,102962
buro,2013-06-10,2013-09-25,102962,102962
21157726,2013-03-27,2013-09-25,21328,21328
5676679,2012-09-03,2013-09-25,21328,21328
scan2cad,2013-06-08,2013-09-25,21328,21328
17050890,2012-09-03,2013-09-25,78405,78405
18307599,2012-09-03,2013-09-25,78405,78405
19558058,2012-09-04,2013-04-08,78405,78405
19558088,2012-09-11,2013-09-24,78405,78405
19558111,2012-09-05,2013-09-25,78405,78405
19558124,2012-09-05,2013-09-25,78405,78405
19558144,2012-09-04,2013-09-25,78405,78405
19670072,2012-09-04,2012-09-10,78405,78405
20816745,2012-09-10,2013-03-04,78405,78405
21168704,2013-04-08,2013-04-17,78405,78405
21178835,2013-04-17,2013-09-24,78405,78405
21178836,2013-04-17,2013-09-25,78405,78405
21219060,2013-05-23,2013-09-05,78405,78405
clik,2013-06-11,2013-09-25,78405,78405
20875205,2012-09-22,2013-09-24,97062,97062
20875229,2012-09-22,2012-10-08,97062,97062
20875230,2012-09-22,2012-09-22,97062,97062
20903948,2012-10-29,2013-09-25,97062,97062
21133904,2013-03-04,2013-03-04,97062,97062
21163705,2013-04-02,2013-09-25,97062,97062
21181763,2013-04-19,2013-08-22,97062,97062
21184664,2013-04-22,2013-07-18,97062,97062
21232950,2013-06-21,2013-09-15,97062,97062
21288472,2013-07-18,2013-09-25,97062,97062
21294975,2013-07-18,2013-09-24,97062,97062
21382849,2013-08-30,2013-09-25,97062,97062
boxbee,2013-06-11,2013-09-25,97062,97062
21220335,2013-05-24,2013-09-25,148995,148995
21220338,2013-05-24,2013-09-25,148995,148995
instructorsoftware,2013-06-13,2013-09-23,148995,148995
21180484,2013-04-18,2013-09-25,142122,142122
21180492,2013-04-18,2013-09-25,142122,142122
21180493,2013-06-20,2013-06-20,142122,142122
21264960,2013-07-02,2013-09-24,142122,142122
21266780,2013-07-03,2013-09-03,142122,142122
21266782,2013-09-08,2013-09-25,142122,142122
21294103,2013-07-18,2013-09-25,142122,142122
21388927,2013-09-02,2013-09-10,142122,142122
21390644,2013-09-03,2013-09-25,142122,142122
21403310,2013-09-09,2013-09-17,142122,142122
21403396,2013-09-09,2013-09-10,142122,142122
21440900,2013-09-24,2013-09-25,142122,142122
streamfury,2013-09-25,2013-09-25,142122,142122
21221299,2013-05-24,2013-06-28,149105,149105
21241316,2013-06-13,2013-09-24,149105,149105
21241334,2013-06-18,2013-09-22,149105,149105
21266040,2013-07-02,2013-09-13,149105,149105
21266043,2013-07-03,2013-07-19,149105,149105
21266060,2013-07-02,2013-09-23,149105,149105
21266066,2013-07-02,2013-09-24,149105,149105
21268134,2013-07-04,2013-07-04,149105,149105
21292697,2013-07-17,2013-09-25,149105,149105
21363733,2013-08-23,2013-08-29,149105,149105
21363764,2013-08-20,2013-09-25,149105,149105
onetaste,2013-07-20,2013-09-25,149105,149105
21243158,2013-06-15,2013-09-25,151975,151975
21246895,2013-06-19,2013-06-19,151975,151975
21247892,2013-06-20,2013-09-20,151975,151975
21271837,2013-07-06,2013-09-25,151975,151975
app_job for site_id 151975,2013-06-15,2013-06-21,151975,151975
thebestofexmoor,2013-06-16,2013-09-25,151975,151975
2355078,2012-09-04,2013-09-25,2842,2842
2355204,2012-09-04,2013-09-25,2842,2842
2355211,2012-09-05,2013-09-24,2842,2842
2964282,2012-09-06,2013-09-19,2842,2842
rpmware,2013-06-11,2013-09-25,2842,2842
21121143,2013-02-20,2013-08-14,129808,129808
21121165,2013-02-21,2013-09-25,129808,129808
21121167,2013-02-20,2013-09-25,129808,129808
21121168,2013-02-20,2013-09-25,129808,129808
21122182,2013-02-21,2013-05-22,129808,129808
21122183,2013-02-21,2013-07-29,129808,129808
21122320,2013-02-21,2013-02-22,129808,129808
21122349,2013-02-21,2013-05-31,129808,129808
21123079,2013-02-21,2013-04-02,129808,129808
21123348,2013-03-04,2013-05-22,129808,129808
21123580,2013-02-22,2013-02-22,129808,129808
21124399,2013-02-23,2013-02-23,129808,129808
21124541,2013-02-25,2013-02-25,129808,129808
21125807,2013-02-25,2013-02-25,129808,129808
21125844,2013-03-01,2013-04-03,129808,129808
21129623,2013-03-01,2013-03-03,129808,129808
21130480,2013-03-01,2013-03-02,129808,129808
21130796,2013-03-02,2013-04-07,129808,129808
21132731,2013-03-04,2013-04-22,129808,129808
21152811,2013-03-22,2013-03-22,129808,129808
21152869,2013-03-22,2013-09-25,129808,129808
21159080,2013-03-30,2013-03-30,129808,129808
21159082,2013-03-28,2013-03-31,129808,129808
21159083,2013-03-28,2013-03-31,129808,129808
21163206,2013-04-04,2013-08-02,129808,129808
21165732,2013-04-05,2013-09-21,129808,129808
21165733,2013-04-12,2013-09-22,129808,129808
21172369,2013-04-12,2013-04-12,129808,129808
afltvsupport,2013-06-07,2013-09-25,129808,129808
10719182,2012-09-05,2013-07-31,26318,26318
20997354,2012-10-16,2012-10-23,26318,26318
21074917,2013-01-04,2013-09-04,26318,26318
21086812,2013-01-14,2013-08-27,26318,26318
21252954,2013-06-25,2013-09-25,26318,26318
21306012,2013-07-24,2013-09-24,26318,26318
6871407,2012-09-04,2013-01-10,26318,26318
6873262,2012-12-20,2013-09-25,26318,26318
app_job for site_id 26318,2013-06-26,2013-09-25,26318,26318
ownlocal,2013-06-09,2013-09-23,26318,26318
18621232,2012-09-03,2013-09-23,83018,83018
18621321,2012-09-04,2013-03-14,83018,83018
18736015,2012-09-03,2013-09-25,83018,83018
18884537,2012-09-03,2013-05-17,83018,83018
20788777,2012-09-04,2013-07-20,83018,83018
20788778,2012-09-08,2013-04-08,83018,83018
20788779,2012-09-10,2013-07-18,83018,83018
20788781,2012-09-06,2013-08-20,83018,83018
20788782,2012-09-10,2013-09-25,83018,83018
20788783,2012-09-10,2013-09-19,83018,83018
20788784,2012-09-03,2013-09-24,83018,83018
20788785,2012-09-03,2012-11-06,83018,83018
20788786,2012-09-13,2012-10-20,83018,83018
20788788,2012-09-10,2013-09-25,83018,83018
20788789,2012-10-19,2012-10-30,83018,83018
20788790,2012-09-12,2012-12-09,83018,83018
20788791,2012-09-04,2013-09-22,83018,83018
20788792,2012-09-12,2012-09-28,83018,83018
20788793,2012-09-08,2013-09-19,83018,83018
20788794,2012-09-05,2012-09-05,83018,83018
20788795,2012-09-03,2013-09-19,83018,83018
20788796,2012-10-10,2013-09-25,83018,83018
20788797,2012-09-03,2013-04-04,83018,83018
20788800,2012-09-11,2013-09-21,83018,83018
20788801,2012-09-12,2013-04-04,83018,83018
20788802,2012-09-04,2012-10-19,83018,83018
20789320,2012-09-14,2012-12-15,83018,83018
20789321,2012-09-08,2013-06-23,83018,83018
20789325,2012-09-04,2013-04-04,83018,83018
20791692,2012-09-04,2013-02-28,83018,83018
20791703,2012-09-11,2013-01-15,83018,83018
20919892,2012-10-16,2013-08-07,83018,83018
21054730,2012-12-19,2013-04-08,83018,83018
21082957,2013-03-08,2013-09-19,83018,83018
21089698,2013-03-08,2013-03-08,83018,83018
21129681,2013-02-28,2013-09-09,83018,83018
21386100,2013-08-30,2013-09-25,83018,83018
ishop,2013-06-07,2013-09-25,83018,83018
20996258,2012-10-15,2013-07-30,101518,101518
21044760,2012-11-28,2012-12-05,101518,101518
21044762,2012-11-28,2013-01-29,101518,101518
21044764,2012-11-27,2013-09-21,101518,101518
21081119,2013-01-08,2013-08-12,101518,101518
21089310,2013-01-16,2013-01-16,101518,101518
21130906,2013-03-01,2013-09-25,101518,101518
21142451,2013-03-12,2013-03-12,101518,101518
21149277,2013-03-25,2013-09-25,101518,101518
livenationlabs,2013-06-07,2013-09-25,101518,101518
21186739,2013-04-24,2013-09-25,143268,143268
21196028,2013-05-02,2013-09-25,143268,143268
21200181,2013-05-06,2013-07-31,143268,143268
21224957,2013-06-04,2013-09-25,143268,143268
21226573,2013-05-30,2013-06-21,143268,143268
21226574,2013-05-30,2013-08-09,143268,143268
21226575,2013-06-03,2013-09-23,143268,143268
21226576,2013-05-30,2013-09-25,143268,143268
21263138,2013-07-01,2013-09-25,143268,143268
21314503,2013-07-29,2013-07-29,143268,143268
21390905,2013-09-03,2013-09-23,143268,143268
21403756,2013-09-09,2013-09-10,143268,143268
21438025,2013-09-24,2013-09-25,143268,143268
21443839,2013-09-25,2013-09-25,143268,143268
kitchensurfing,2013-06-07,2013-09-25,143268,143268
12580092,2012-09-04,2013-08-29,57798,57798
20668608,2012-09-04,2013-08-01,57798,57798
20675190,2012-09-12,2012-10-30,57798,57798
20675227,2012-09-04,2013-09-25,57798,57798
20675246,2012-09-04,2013-09-25,57798,57798
20675264,2012-09-04,2012-12-05,57798,57798
20675305,2012-09-04,2013-09-25,57798,57798
20801423,2012-09-18,2012-09-18,57798,57798
20804206,2012-09-03,2013-09-25,57798,57798
20804949,2012-09-10,2012-09-18,57798,57798
20813601,2012-10-12,2012-10-12,57798,57798
21217035,2013-05-21,2013-09-25,57798,57798
21217181,2013-05-22,2013-07-10,57798,57798
21232493,2013-06-05,2013-07-02,57798,57798
21232502,2013-06-06,2013-06-19,57798,57798
21232503,2013-06-05,2013-06-19,57798,57798
21306290,2013-07-24,2013-09-13,57798,57798
21361314,2013-08-19,2013-09-25,57798,57798
21361318,2013-08-19,2013-09-25,57798,57798
21361326,2013-08-19,2013-09-25,57798,57798
21361327,2013-08-19,2013-09-25,57798,57798
magic-flight,2013-06-09,2013-09-25,57798,57798
15400745,2012-09-05,2013-09-25,34278,34278
15400777,2013-05-15,2013-05-16,34278,34278
15400927,2012-11-27,2013-05-16,34278,34278
15400965,2012-11-28,2013-09-25,34278,34278
21043536,2012-11-26,2013-05-22,34278,34278
21043537,2012-11-26,2012-11-30,34278,34278
21044846,2012-11-28,2013-09-25,34278,34278
21044853,2012-11-29,2012-11-30,34278,34278
21280918,2013-07-11,2013-07-12,34278,34278
9100980,2012-11-26,2013-07-11,34278,34278
9156685,2012-12-06,2013-07-24,34278,34278
9398272,2012-11-20,2013-05-21,34278,34278
9753892,2012-09-03,2013-09-25,34278,34278
maybooks,2013-06-07,2013-09-23,34278,34278
21205025,2013-05-09,2013-09-25,146962,146962
21205035,2013-05-10,2013-08-08,146962,146962
21212671,2013-05-17,2013-09-25,146962,146962
21212672,2013-05-17,2013-09-25,146962,146962
21217033,2013-05-21,2013-09-25,146962,146962
21217061,2013-05-21,2013-09-25,146962,146962
21217079,2013-05-22,2013-09-25,146962,146962
21217082,2013-05-21,2013-09-24,146962,146962
21217090,2013-05-22,2013-09-25,146962,146962
21217094,2013-06-06,2013-09-25,146962,146962
21217172,2013-05-22,2013-06-01,146962,146962
21217185,2013-05-21,2013-07-25,146962,146962
21263195,2013-07-01,2013-07-10,146962,146962
21292675,2013-07-17,2013-09-25,146962,146962
answeringservicecare,2013-06-10,2013-09-25,146962,146962
app_job for site_id 146962,2013-07-01,2013-07-15,146962,146962
20526489,2012-09-04,2012-10-17,15428,15428
21028425,2012-11-08,2013-08-22,15428,15428
21084243,2013-01-11,2013-07-26,15428,15428
21309226,2013-07-29,2013-09-21,15428,15428
4829106,2012-09-03,2013-09-25,15428,15428
4968117,2012-09-03,2013-09-25,15428,15428
endlesselectronics,2013-06-14,2013-09-24,15428,15428
21188448,2013-04-25,2013-09-25,143615,143615
21188530,2013-04-29,2013-09-25,143615,143615
21192484,2013-04-29,2013-06-12,143615,143615
21192485,2013-05-06,2013-09-25,143615,143615
21192487,2013-04-29,2013-09-25,143615,143615
21192505,2013-04-29,2013-09-25,143615,143615
21227992,2013-05-31,2013-09-25,143615,143615
21373638,2013-08-25,2013-09-25,143615,143615
21427491,2013-09-18,2013-09-24,143615,143615
app_job for site_id 143615,2013-06-11,2013-09-11,143615,143615
wpvalet,2013-07-02,2013-09-24,143615,143615
17408753,2012-09-03,2013-09-24,79552,79552
19115722,2012-12-03,2013-06-13,79552,79552
20793599,2013-06-06,2013-06-10,79552,79552
21017001,2012-10-30,2013-09-25,79552,79552
21129522,2013-02-28,2013-09-25,79552,79552
21129534,2013-02-28,2013-09-25,79552,79552
21230863,2013-06-04,2013-06-07,79552,79552
collage,2013-06-11,2013-09-25,79552,79552
18727521,2012-09-04,2012-11-04,2015,2015
19171297,2012-09-04,2013-09-25,2015,2015
20417911,2012-09-03,2013-09-25,2015,2015
2053776,2012-09-03,2013-08-23,2015,2015
20900491,2012-10-08,2012-11-18,2015,2015
21061246,2012-12-17,2013-03-15,2015,2015
21099274,2013-01-25,2013-01-29,2015,2015
21107350,2013-02-04,2013-09-25,2015,2015
21117446,2013-02-15,2013-09-25,2015,2015
21117453,2013-02-15,2013-09-23,2015,2015
21128265,2013-02-27,2013-09-25,2015,2015
21149257,2013-03-19,2013-09-24,2015,2015
2322356,2012-09-09,2012-10-12,2015,2015
7436584,2012-09-03,2013-09-25,2015,2015
flixster,2013-06-11,2013-09-20,2015,2015
17796978,2012-09-04,2013-09-25,38508,38508
20803937,2012-09-25,2013-09-25,38508,38508
21282200,2013-07-30,2013-09-23,38508,38508
21282313,2013-07-15,2013-09-19,38508,38508
21378191,2013-08-27,2013-09-03,38508,38508
9799348,2012-09-04,2013-09-19,38508,38508
9799511,2012-09-04,2013-09-25,38508,38508
9890505,2012-09-04,2013-09-25,38508,38508
9890515,2012-09-04,2013-09-25,38508,38508
9890524,2012-09-04,2013-09-25,38508,38508
9942164,2012-09-06,2013-06-26,38508,38508
9942178,2012-09-06,2013-09-25,38508,38508
app_job for site_id 38508,2013-07-22,2013-07-22,38508,38508
pbisapps,2013-07-06,2013-09-25,38508,38508
21019641,2012-11-05,2013-09-25,16135,16135
4929960,2012-09-03,2013-09-25,16135,16135
4941955,2012-09-10,2013-09-25,16135,16135
6264405,2012-09-05,2013-09-25,16135,16135
6926289,2012-10-03,2013-03-20,16135,16135
app_job for site_id 16135,2013-08-01,2013-08-01,16135,16135
flex,2013-06-11,2013-09-24,16135,16135
16396540,2012-09-07,2013-09-25,76195,76195
18174860,2012-09-03,2013-09-25,76195,76195
20420295,2012-09-03,2013-09-25,76195,76195
21114360,2013-02-12,2013-09-25,76195,76195
21137495,2013-03-07,2013-09-25,76195,76195
21137555,2013-03-08,2013-08-12,76195,76195
21165750,2013-04-04,2013-09-25,76195,76195
21178098,2013-04-16,2013-09-25,76195,76195
21202117,2013-05-07,2013-07-17,76195,76195
21204845,2013-05-09,2013-09-25,76195,76195
21204849,2013-05-09,2013-09-12,76195,76195
21206168,2013-05-10,2013-05-10,76195,76195
21207894,2013-05-13,2013-06-11,76195,76195
21207922,2013-05-13,2013-06-12,76195,76195
21213529,2013-05-22,2013-09-12,76195,76195
21218773,2013-05-22,2013-08-29,76195,76195
21224448,2013-05-29,2013-07-05,76195,76195
21224449,2013-06-21,2013-06-21,76195,76195
21237142,2013-06-10,2013-09-25,76195,76195
21262466,2013-06-30,2013-09-25,76195,76195
21263965,2013-07-01,2013-09-25,76195,76195
21270521,2013-07-05,2013-09-18,76195,76195
21270924,2013-07-05,2013-09-25,76195,76195
21274602,2013-07-09,2013-07-18,76195,76195
21292855,2013-07-17,2013-09-17,76195,76195
21294740,2013-07-18,2013-09-23,76195,76195
21301041,2013-07-22,2013-09-25,76195,76195
21301043,2013-07-22,2013-09-25,76195,76195
21301045,2013-07-22,2013-09-25,76195,76195
21315071,2013-07-29,2013-08-25,76195,76195
21334341,2013-08-07,2013-09-24,76195,76195
21335531,2013-08-07,2013-08-09,76195,76195
21348087,2013-08-12,2013-09-13,76195,76195
21361094,2013-08-19,2013-09-25,76195,76195
21361096,2013-08-19,2013-09-25,76195,76195
